id,word,pos,part,section,japanese,sentence,sentence_ja
209,sort,verb,1,3,を（～に）分類する（into）；を（～から）えり分ける（from）,People are required to sort household waste into different types.,人々は家庭ごみを種別に分類することが求められる。
210,conduct,verb,1,3,（調査・実験など）を実施する；を導く,The doctor conducted a quick test to measure my blood-sugar level.,医師は私の血糖値を測るために簡単な検査を行った。
211,associate,verb,1,3,を結び付けて考える；（～と）交際する（with）,Most people associate a lack of sleep with common health problems.,たいていの人は睡眠不足をよくある健康問題と結び付けて考える。
212,attempt,verb,1,3,を試みる，企てる,The little girl attempted to convince her parents to buy her a toy.,その小さな女の子は自分におもちゃを買ってくれるように両親を説得しようと試みた。
213,promote,verb,1,3,を促進する；（通例受身形で）昇進する,Lively discussions may help promote better understanding among people.,活発な議論は人々の間のさらなる理解を促進する助けとなるかもしれない。
214,earn,verb,1,3,を稼ぐ；を得る；をもたらす,She earns enough money to pay for her costs of living.,彼女は生活費をまかなうのに十分なお金を稼ぐ。
215,unite,verb,1,3,を団結させる；（を）結合する；団結する,He united the whole country through his powerful and thoughtful speeches.,彼はその力強く思慮深い演説で全国民を団結させた。
216,feed,verb,1,3,に食べ物［乳］を与える；に（～を）供給［補給］する（with）；餌を食べる,The mother feeds her baby every time he cries.,その母親は，赤ん坊が泣くたびにその子にお乳を与える。
217,seek,verb,1,3,を追い求める；（助けなど）を要請する,More and more people are seeking better ways to maintain a work-life balance.,ますます多くの人が仕事と生活のバランスを保つよりよい方法を追い求めている。
218,observe,verb,1,3,に気づく；を観察する；を遵守する,I observed that the plant leaves began to turn brown.,私は植物の葉が茶色に変化し始めたことに気づいた。
219,reveal,verb,1,3,を明らかにする；を見せる,Some websites may reveal their users' personal information by mistake.,一部のウェブサイトは誤って利用者の個人情報をもらすことがある。
220,estimate,verb,1,3,と推定する；を見積もる；を評価する,We estimated our arrival to be 20 minutes late.,私たちは到着が20分遅れると推定した。
221,reflect,verb,1,3,を反映する；（を）反射する；（を）熟考する,Freud believed that dreams reflected our deepest desires.,フロイトは夢は心の奥底にある願望を反映すると信じていた。
222,attract,verb,1,3,を引きつける,The teacher attracted her students' attention by clapping her hands.,その教師は手をたたいて生徒たちの気を引きつけた。
223,decrease,verb,1,3,減少する（⇔ increase ⇒ 2）；を減らす,My salary has gradually decreased over the last few years.,私の給料はここ数年でだんだん減少してきている。
224,ignore,verb,1,3,を無視する,The sailors ignored the warning about the dangerous currents in the sea.,船員たちは危険な潮流の警告を無視した。
225,match,verb,1,3,（と）合う；に匹敵する；一致する,Modern building designs often match the natural surroundings.,現代の建物のデザインは周りの自然環境に合っていることが多い。
226,define,verb,1,3,を定義する；を明確にする,The dictionary defines happiness as the basic feeling of joy or satisfaction.,その辞書は幸福を喜びまたは満足の基本的な感情と定義している。
227,adapt,verb,1,3,適応する；を（～に）適合させる（to）,She can adapt to various situations thanks to her positive attitude.,彼女はその前向きな態度のおかげで，さまざまな状況に適応することができる。
228,contribute,verb,1,3,貢献する，一因となる；（を）寄付する；（を）寄稿する,Carbon dioxide contributes to global climate change.,二酸化炭素は地球の気候変動の一因となる。
229,exchange,verb,1,3,（を）交換する；両替する,"Nowadays, we can exchange information easily over the Internet.",今日，私たちはインターネットを通じて簡単に情報を交換することができる。
230,display,verb,1,3,を示す；を発揮する；を展示［陳列］する,She sometimes displayed strong emotions while talking about her past.,彼女は自分の過去について話していたとき，ときどき強い感情を示した。
231,respond,verb,1,3,反応する；答える,Babies quickly respond to any sound similar to their mother's heartbeat.,赤ん坊は母親の心臓の鼓動に似たどんな音にもすぐに反応する。
232,hide,verb,1,3,を隠す（≒ conceal ⇒ 1116）；隠れる,He hides his true feelings behind his smiles.,彼はほほえみの裏に自分の本当の感情を隠す。
